"survey","regkey","variable","source_rows","consistent","source_labels","recall","data_ids"
"CD61FL","equateur","interval_7_17_pct",1,TRUE,"Equateur","NA","282852"
"CD61FL","orientale","interval_7_17_pct",1,TRUE,"Orientale","NA","7730815"
"CD61FL","nordkivu","interval_7_17_pct",1,TRUE,"Nord-Kivu","NA","6136744"
"CD61FL","maniema","interval_7_17_pct",1,TRUE,"Maniema","NA","2476268"
"CD61FL","sudkivu","interval_7_17_pct",1,TRUE,"Sud-Kivu","NA","5437325"
"CD61FL","katanga","interval_7_17_pct",1,TRUE,"Katanga","NA","7294835"
"CD61FL","kasaioriental","interval_7_17_pct",1,TRUE,"Kasaï Oriental","NA","6349908"
"CD61FL","kasaioccidental","interval_7_17_pct",1,TRUE,"Kasaï Occident","NA","4033104"
"CD61FL","kinshasa","interval_18_23_pct",1,TRUE,"Kinshasa","NA","3846002"
"CD61FL","bascongo","interval_18_23_pct",1,TRUE,"Bas-Congo","NA","374624"
"CD61FL","bandundu","interval_18_23_pct",1,TRUE,"Bandundu","NA","504529"
"CD61FL","equateur","interval_18_23_pct",1,TRUE,"Equateur","NA","282851"
"CD61FL","orientale","interval_18_23_pct",1,TRUE,"Orientale","NA","7730849"
"CD61FL","nordkivu","interval_18_23_pct",1,TRUE,"Nord-Kivu","NA","6136756"
"CD61FL","maniema","interval_18_23_pct",1,TRUE,"Maniema","NA","2476270"
"CD61FL","sudkivu","interval_18_23_pct",1,TRUE,"Sud-Kivu","NA","5437324"
"CD61FL","katanga","interval_18_23_pct",1,TRUE,"Katanga","NA","7294817"
"CD61FL","kasaioriental","interval_18_23_pct",1,TRUE,"Kasaï Oriental","NA","6349902"
"CD61FL","kasaioccidental","interval_18_23_pct",1,TRUE,"Kasaï Occident","NA","4033072"
"CD81FL","kinshasa","dtp3_pct",1,TRUE,"Kinshasa","NA","5159709"
"CD81FL","kongocentral","dtp3_pct",1,TRUE,"Bas-Congo","NA","3750228"
"CD81FL","kwango","dtp3_pct",1,TRUE,"..Kwango","NA","7219092"
"CD81FL","kwilu","dtp3_pct",1,TRUE,"..Kwilu","NA","4725049"
"CD81FL","maindombe","dtp3_pct",1,TRUE,"..Mai-Ndombe","NA","6549488"
"CD81FL","equateur","dtp3_pct",1,TRUE,"..Equateur (>= 2015)","NA","2842770"
"CD81FL","mongala","dtp3_pct",1,TRUE,"..Mongala","NA","7709104"
"CD81FL","nordubangi","dtp3_pct",1,TRUE,"..Nord-Ubangi","NA","5611722"
"CD81FL","sudubangi","dtp3_pct",1,TRUE,"..Sud-Ubangi","NA","3467777"
"CD81FL","tshuapa","dtp3_pct",1,TRUE,"..Tshuapa","NA","256750"
"CD81FL","basuele","dtp3_pct",1,TRUE,"..Bas-Uele","NA","4710828"
"CD81FL","hautuele","dtp3_pct",1,TRUE,"..Haut-Uele","NA","6529692"
"CD81FL","ituri","dtp3_pct",1,TRUE,"..Ituri","NA","4365848"
"CD81FL","tshopo","dtp3_pct",1,TRUE,"..Tshopo","NA","529348"
"CD81FL","nordkivu","dtp3_pct",1,TRUE,"Nord-Kivu","NA","3781702"
"CD81FL","maniema","dtp3_pct",1,TRUE,"Maniema","NA","5760078"
"CD81FL","sudkivu","dtp3_pct",1,TRUE,"Sud-Kivu","NA","3444350"
"CD81FL","hautkatanga","dtp3_pct",1,TRUE,"..Haut-Katanga","NA","6491270"
"CD81FL","hautlomami","dtp3_pct",1,TRUE,"..Haut-Lomani","NA","4350360"
"CD81FL","lualaba","dtp3_pct",1,TRUE,"..Lualaba","NA","5859809"
"CD81FL","tanganyika","dtp3_pct",1,TRUE,"..Tanganyka","NA","7620880"
"CD81FL","kasaioriental","dtp3_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","5767097"
"CD81FL","lomami","dtp3_pct",1,TRUE,"..Lomani","NA","3450949"
"CD81FL","sankuru","dtp3_pct",1,TRUE,"..Sankuru","NA","254449"
"CD81FL","kasai","dtp3_pct",1,TRUE,"..Kasai","NA","2637613"
"CD81FL","kasaicentral","dtp3_pct",1,TRUE,"..Kasai-Central","NA","7084463"
"CD81FL","kinshasa","measles_pct",1,TRUE,"Kinshasa","NA","5159739"
"CD81FL","kongocentral","measles_pct",1,TRUE,"Bas-Congo","NA","3750232"
"CD81FL","kwango","measles_pct",1,TRUE,"..Kwango","NA","7219096"
"CD81FL","kwilu","measles_pct",1,TRUE,"..Kwilu","NA","4725053"
"CD81FL","maindombe","measles_pct",1,TRUE,"..Mai-Ndombe","NA","6549495"
"CD81FL","equateur","measles_pct",1,TRUE,"..Equateur (>= 2015)","NA","2842775"
"CD81FL","mongala","measles_pct",1,TRUE,"..Mongala","NA","7709121"
"CD81FL","nordubangi","measles_pct",1,TRUE,"..Nord-Ubangi","NA","5611788"
"CD81FL","sudubangi","measles_pct",1,TRUE,"..Sud-Ubangi","NA","3467784"
"CD81FL","tshuapa","measles_pct",1,TRUE,"..Tshuapa","NA","256754"
"CD81FL","basuele","measles_pct",1,TRUE,"..Bas-Uele","NA","4710858"
"CD81FL","hautuele","measles_pct",1,TRUE,"..Haut-Uele","NA","6529733"
"CD81FL","ituri","measles_pct",1,TRUE,"..Ituri","NA","4365852"
"CD81FL","tshopo","measles_pct",1,TRUE,"..Tshopo","NA","529361"
"CD81FL","nordkivu","measles_pct",1,TRUE,"Nord-Kivu","NA","3781713"
"CD81FL","maniema","measles_pct",1,TRUE,"Maniema","NA","5760121"
"CD81FL","sudkivu","measles_pct",1,TRUE,"Sud-Kivu","NA","3444354"
"CD81FL","hautkatanga","measles_pct",1,TRUE,"..Haut-Katanga","NA","6491287"
"CD81FL","hautlomami","measles_pct",1,TRUE,"..Haut-Lomani","NA","4350367"
"CD81FL","lualaba","measles_pct",1,TRUE,"..Lualaba","NA","5859813"
"CD81FL","tanganyika","measles_pct",1,TRUE,"..Tanganyka","NA","7620927"
"CD81FL","kasaioriental","measles_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","5767015"
"CD81FL","lomami","measles_pct",1,TRUE,"..Lomani","NA","3450967"
"CD81FL","sankuru","measles_pct",1,TRUE,"..Sankuru","NA","254467"
"CD81FL","kasai","measles_pct",1,TRUE,"..Kasai","NA","2637664"
"CD81FL","kasaicentral","measles_pct",1,TRUE,"..Kasai-Central","NA","7084467"
"CD81FL","kinshasa","facility_delivery_pct",1,TRUE,"Kinshasa","Three years preceding the survey","6566060"
"CD81FL","kongocentral","facility_delivery_pct",1,TRUE,"Bas-Congo","Three years preceding the survey","953323"
"CD81FL","kwango","facility_delivery_pct",1,TRUE,"..Kwango","Three years preceding the survey","609129"
"CD81FL","kwilu","facility_delivery_pct",1,TRUE,"..Kwilu","Three years preceding the survey","7371280"
"CD81FL","maindombe","facility_delivery_pct",1,TRUE,"..Mai-Ndombe","Three years preceding the survey","922676"
"CD81FL","equateur","facility_delivery_pct",1,TRUE,"..Equateur (>= 2015)","Three years preceding the survey","193685"
"CD81FL","mongala","facility_delivery_pct",1,TRUE,"..Mongala","Three years preceding the survey","7117035"
"CD81FL","nordubangi","facility_delivery_pct",1,TRUE,"..Nord-Ubangi","Three years preceding the survey","5915050"
"CD81FL","sudubangi","facility_delivery_pct",1,TRUE,"..Sud-Ubangi","Three years preceding the survey","1499297"
"CD81FL","tshuapa","facility_delivery_pct",1,TRUE,"..Tshuapa","Three years preceding the survey","1013393"
"CD81FL","basuele","facility_delivery_pct",1,TRUE,"..Bas-Uele","Three years preceding the survey","735999"
"CD81FL","hautuele","facility_delivery_pct",1,TRUE,"..Haut-Uele","Three years preceding the survey","3430400"
"CD81FL","ituri","facility_delivery_pct",1,TRUE,"..Ituri","Three years preceding the survey","6791543"
"CD81FL","tshopo","facility_delivery_pct",1,TRUE,"..Tshopo","Three years preceding the survey","2646380"
"CD81FL","nordkivu","facility_delivery_pct",1,TRUE,"Nord-Kivu","Three years preceding the survey","7104058"
"CD81FL","maniema","facility_delivery_pct",1,TRUE,"Maniema","Three years preceding the survey","6113582"
"CD81FL","sudkivu","facility_delivery_pct",1,TRUE,"Sud-Kivu","Three years preceding the survey","1485974"
"CD81FL","hautkatanga","facility_delivery_pct",1,TRUE,"..Haut-Katanga","Three years preceding the survey","3976687"
"CD81FL","hautlomami","facility_delivery_pct",1,TRUE,"..Haut-Lomani","Three years preceding the survey","7515960"
"CD81FL","lualaba","facility_delivery_pct",1,TRUE,"..Lualaba","Three years preceding the survey","2660650"
"CD81FL","tanganyika","facility_delivery_pct",1,TRUE,"..Tanganyka","Three years preceding the survey","2646382"
"CD81FL","kasaioriental","facility_delivery_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","Three years preceding the survey","6084689"
"CD81FL","lomami","facility_delivery_pct",1,TRUE,"..Lomani","Three years preceding the survey","5578174"
"CD81FL","sankuru","facility_delivery_pct",1,TRUE,"..Sankuru","Three years preceding the survey","2654322"
"CD81FL","kasai","facility_delivery_pct",1,TRUE,"..Kasai","Three years preceding the survey","5199598"
"CD81FL","kasaicentral","facility_delivery_pct",1,TRUE,"..Kasai-Central","Three years preceding the survey","3549343"
"CD81FL","kinshasa","exclusive_breastfeeding_pct",1,TRUE,"Kinshasa","NA","115679"
"CD81FL","kongocentral","exclusive_breastfeeding_pct",1,TRUE,"Bas-Congo","NA","452992"
"CD81FL","kwango","exclusive_breastfeeding_pct",1,TRUE,"..Kwango","NA","6833514"
"CD81FL","kwilu","exclusive_breastfeeding_pct",1,TRUE,"..Kwilu","NA","7936585"
"CD81FL","maindombe","exclusive_breastfeeding_pct",1,TRUE,"..Mai-Ndombe","NA","3947775"
"CD81FL","equateur","exclusive_breastfeeding_pct",1,TRUE,"..Equateur (>= 2015)","NA","5349016"
"CD81FL","mongala","exclusive_breastfeeding_pct",1,TRUE,"..Mongala","NA","2663263"
"CD81FL","nordubangi","exclusive_breastfeeding_pct",1,TRUE,"..Nord-Ubangi","NA","4782082"
"CD81FL","sudubangi","exclusive_breastfeeding_pct",1,TRUE,"..Sud-Ubangi","NA","3696967"
"CD81FL","tshuapa","exclusive_breastfeeding_pct",1,TRUE,"..Tshuapa","NA","2656554"
"CD81FL","basuele","exclusive_breastfeeding_pct",1,TRUE,"..Bas-Uele","NA","7930122"
"CD81FL","hautuele","exclusive_breastfeeding_pct",1,TRUE,"..Haut-Uele","NA","3933657"
"CD81FL","ituri","exclusive_breastfeeding_pct",1,TRUE,"..Ituri","NA","5036411"
"CD81FL","tshopo","exclusive_breastfeeding_pct",1,TRUE,"..Tshopo","NA","2648236"
"CD81FL","nordkivu","exclusive_breastfeeding_pct",1,TRUE,"Nord-Kivu","NA","2664019"
"CD81FL","maniema","exclusive_breastfeeding_pct",1,TRUE,"Maniema","NA","4292844"
"CD81FL","sudkivu","exclusive_breastfeeding_pct",1,TRUE,"Sud-Kivu","NA","3688776"
"CD81FL","hautkatanga","exclusive_breastfeeding_pct",1,TRUE,"..Haut-Katanga","NA","3926210"
"CD81FL","hautlomami","exclusive_breastfeeding_pct",1,TRUE,"..Haut-Lomani","NA","5042657"
"CD81FL","lualaba","exclusive_breastfeeding_pct",1,TRUE,"..Lualaba","NA","2663335"
"CD81FL","tanganyika","exclusive_breastfeeding_pct",1,TRUE,"..Tanganyka","NA","73098"
"CD81FL","kasaioriental","exclusive_breastfeeding_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","1593671"
"CD81FL","lomami","exclusive_breastfeeding_pct",1,TRUE,"..Lomani","NA","4088652"
"CD81FL","sankuru","exclusive_breastfeeding_pct",1,TRUE,"..Sankuru","NA","2656604"
"CD81FL","kasai","exclusive_breastfeeding_pct",1,TRUE,"..Kasai","NA","2663989"
"CD81FL","kasaicentral","exclusive_breastfeeding_pct",1,TRUE,"..Kasai-Central","NA","2656573"
"CD81FL","kinshasa","improved_water_pct",1,TRUE,"Kinshasa","NA","7743081"
"CD81FL","kongocentral","improved_water_pct",1,TRUE,"Bas-Congo","NA","2640003"
"CD81FL","kwango","improved_water_pct",1,TRUE,"..Kwango","NA","327358"
"CD81FL","kwilu","improved_water_pct",1,TRUE,"..Kwilu","NA","2661760"
"CD81FL","maindombe","improved_water_pct",1,TRUE,"..Mai-Ndombe","NA","2842598"
"CD81FL","equateur","improved_water_pct",1,TRUE,"..Equateur (>= 2015)","NA","4648519"
"CD81FL","mongala","improved_water_pct",1,TRUE,"..Mongala","NA","7276169"
"CD81FL","nordubangi","improved_water_pct",1,TRUE,"..Nord-Ubangi","NA","7916161"
"CD81FL","sudubangi","improved_water_pct",1,TRUE,"..Sud-Ubangi","NA","3408977"
"CD81FL","tshuapa","improved_water_pct",1,TRUE,"..Tshuapa","NA","6510123"
"CD81FL","basuele","improved_water_pct",1,TRUE,"..Bas-Uele","NA","2647021"
"CD81FL","hautuele","improved_water_pct",1,TRUE,"..Haut-Uele","NA","2805884"
"CD81FL","ituri","improved_water_pct",1,TRUE,"..Ituri","NA","2640082"
"CD81FL","tshopo","improved_water_pct",1,TRUE,"..Tshopo","NA","5163144"
"CD81FL","nordkivu","improved_water_pct",1,TRUE,"Nord-Kivu","NA","6934453"
"CD81FL","maniema","improved_water_pct",1,TRUE,"Maniema","NA","7923267"
"CD81FL","sudkivu","improved_water_pct",1,TRUE,"Sud-Kivu","NA","3415960"
"CD81FL","hautkatanga","improved_water_pct",1,TRUE,"..Haut-Katanga","NA","2826820"
"CD81FL","hautlomami","improved_water_pct",1,TRUE,"..Haut-Lomani","NA","2655112"
"CD81FL","lualaba","improved_water_pct",1,TRUE,"..Lualaba","NA","1508351"
"CD81FL","tanganyika","improved_water_pct",1,TRUE,"..Tanganyka","NA","3541925"
"CD81FL","kasaioriental","improved_water_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","4144411"
"CD81FL","lomami","improved_water_pct",1,TRUE,"..Lomani","NA","2661804"
"CD81FL","sankuru","improved_water_pct",1,TRUE,"..Sankuru","NA","6337087"
"CD81FL","kasai","improved_water_pct",1,TRUE,"..Kasai","NA","6908016"
"CD81FL","kasaicentral","improved_water_pct",1,TRUE,"..Kasai-Central","NA","172503"
"CD81FL","kinshasa","improved_sanitation_pct",1,TRUE,"Kinshasa","NA","5305304"
"CD81FL","kongocentral","improved_sanitation_pct",1,TRUE,"Bas-Congo","NA","6519578"
"CD81FL","kwango","improved_sanitation_pct",1,TRUE,"..Kwango","NA","1451100"
"CD81FL","kwilu","improved_sanitation_pct",1,TRUE,"..Kwilu","NA","6647461"
"CD81FL","maindombe","improved_sanitation_pct",1,TRUE,"..Mai-Ndombe","NA","2661991"
"CD81FL","equateur","improved_sanitation_pct",1,TRUE,"..Equateur (>= 2015)","NA","505126"
"CD81FL","mongala","improved_sanitation_pct",1,TRUE,"..Mongala","NA","2662052"
"CD81FL","nordubangi","improved_sanitation_pct",1,TRUE,"..Nord-Ubangi","NA","7127839"
"CD81FL","sudubangi","improved_sanitation_pct",1,TRUE,"..Sud-Ubangi","NA","320318"
"CD81FL","tshuapa","improved_sanitation_pct",1,TRUE,"..Tshuapa","NA","4800702"
"CD81FL","basuele","improved_sanitation_pct",1,TRUE,"..Bas-Uele","NA","6694443"
"CD81FL","hautuele","improved_sanitation_pct",1,TRUE,"..Haut-Uele","NA","2647270"
"CD81FL","ituri","improved_sanitation_pct",1,TRUE,"..Ituri","NA","5034048"
"CD81FL","tshopo","improved_sanitation_pct",1,TRUE,"..Tshopo","NA","4626756"
"CD81FL","nordkivu","improved_sanitation_pct",1,TRUE,"Nord-Kivu","NA","2640289"
"CD81FL","maniema","improved_sanitation_pct",1,TRUE,"Maniema","NA","7170489"
"CD81FL","sudkivu","improved_sanitation_pct",1,TRUE,"Sud-Kivu","NA","310115"
"CD81FL","hautkatanga","improved_sanitation_pct",1,TRUE,"..Haut-Katanga","NA","4925399"
"CD81FL","hautlomami","improved_sanitation_pct",1,TRUE,"..Haut-Lomani","NA","6199538"
"CD81FL","lualaba","improved_sanitation_pct",1,TRUE,"..Lualaba","NA","4648481"
"CD81FL","tanganyika","improved_sanitation_pct",1,TRUE,"..Tanganyka","NA","5753058"
"CD81FL","kasaioriental","improved_sanitation_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","7164785"
"CD81FL","lomami","improved_sanitation_pct",1,TRUE,"..Lomani","NA","4183787"
"CD81FL","sankuru","improved_sanitation_pct",1,TRUE,"..Sankuru","NA","4573379"
"CD81FL","kasai","improved_sanitation_pct",1,TRUE,"..Kasai","NA","4122810"
"CD81FL","kasaicentral","improved_sanitation_pct",1,TRUE,"..Kasai-Central","NA","3325298"
"CD81FL","kinshasa","electricity_pct",1,TRUE,"Kinshasa","NA","3909569"
"CD81FL","kongocentral","electricity_pct",1,TRUE,"Bas-Congo","NA","5474234"
"CD81FL","kwango","electricity_pct",1,TRUE,"..Kwango","NA","4920454"
"CD81FL","kwilu","electricity_pct",1,TRUE,"..Kwilu","NA","5012190"
"CD81FL","maindombe","electricity_pct",1,TRUE,"..Mai-Ndombe","NA","5813879"
"CD81FL","equateur","electricity_pct",1,TRUE,"..Equateur (>= 2015)","NA","438658"
"CD81FL","mongala","electricity_pct",1,TRUE,"..Mongala","NA","7718919"
"CD81FL","nordubangi","electricity_pct",1,TRUE,"..Nord-Ubangi","NA","4365782"
"CD81FL","sudubangi","electricity_pct",1,TRUE,"..Sud-Ubangi","NA","5999503"
"CD81FL","tshuapa","electricity_pct",1,TRUE,"..Tshuapa","NA","5850585"
"CD81FL","basuele","electricity_pct",1,TRUE,"..Bas-Uele","NA","5429869"
"CD81FL","hautuele","electricity_pct",1,TRUE,"..Haut-Uele","NA","7817488"
"CD81FL","ituri","electricity_pct",1,TRUE,"..Ituri","NA","5775647"
"CD81FL","tshopo","electricity_pct",1,TRUE,"..Tshopo","NA","274648"
"CD81FL","nordkivu","electricity_pct",1,TRUE,"Nord-Kivu","NA","4566501"
"CD81FL","maniema","electricity_pct",1,TRUE,"Maniema","NA","4350327"
"CD81FL","sudkivu","electricity_pct",1,TRUE,"Sud-Kivu","NA","5991404"
"CD81FL","hautkatanga","electricity_pct",1,TRUE,"..Haut-Katanga","NA","7802944"
"CD81FL","hautlomami","electricity_pct",1,TRUE,"..Haut-Lomani","NA","5645594"
"CD81FL","lualaba","electricity_pct",1,TRUE,"..Lualaba","NA","280124"
"CD81FL","tanganyika","electricity_pct",1,TRUE,"..Tanganyka","NA","7993282"
"CD81FL","kasaioriental","electricity_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","4514927"
"CD81FL","lomami","electricity_pct",1,TRUE,"..Lomani","NA","4891188"
"CD81FL","sankuru","electricity_pct",1,TRUE,"..Sankuru","NA","544751"
"CD81FL","kasai","electricity_pct",1,TRUE,"..Kasai","NA","3611175"
"CD81FL","kasaicentral","electricity_pct",1,TRUE,"..Kasai-Central","NA","7169017"
"CD81FL","kinshasa","interval_7_17_pct",1,TRUE,"Kinshasa","NA","7114054"
"CD81FL","kongocentral","interval_7_17_pct",1,TRUE,"Bas-Congo","NA","6516858"
"CD81FL","kwango","interval_7_17_pct",1,TRUE,"..Kwango","NA","4164294"
"CD81FL","kwilu","interval_7_17_pct",1,TRUE,"..Kwilu","NA","6438631"
"CD81FL","maindombe","interval_7_17_pct",1,TRUE,"..Mai-Ndombe","NA","4441535"
"CD81FL","equateur","interval_7_17_pct",1,TRUE,"..Equateur (>= 2015)","NA","5126192"
"CD81FL","mongala","interval_7_17_pct",1,TRUE,"..Mongala","NA","2662733"
"CD81FL","nordubangi","interval_7_17_pct",1,TRUE,"..Nord-Ubangi","NA","3895231"
"CD81FL","sudubangi","interval_7_17_pct",1,TRUE,"..Sud-Ubangi","NA","6827812"
"CD81FL","tshuapa","interval_7_17_pct",1,TRUE,"..Tshuapa","NA","7400622"
"CD81FL","basuele","interval_7_17_pct",1,TRUE,"..Bas-Uele","NA","6093229"
"CD81FL","hautuele","interval_7_17_pct",1,TRUE,"..Haut-Uele","NA","4246892"
"CD81FL","ituri","interval_7_17_pct",1,TRUE,"..Ituri","NA","1487569"
"CD81FL","tshopo","interval_7_17_pct",1,TRUE,"..Tshopo","NA","7991754"
"CD81FL","nordkivu","interval_7_17_pct",1,TRUE,"Nord-Kivu","NA","2640828"
"CD81FL","maniema","interval_7_17_pct",1,TRUE,"Maniema","NA","3909468"
"CD81FL","sudkivu","interval_7_17_pct",1,TRUE,"Sud-Kivu","NA","267752"
"CD81FL","hautkatanga","interval_7_17_pct",1,TRUE,"..Haut-Katanga","NA","4253765"
"CD81FL","hautlomami","interval_7_17_pct",1,TRUE,"..Haut-Lomani","NA","5645817"
"CD81FL","lualaba","interval_7_17_pct",1,TRUE,"..Lualaba","NA","7939166"
"CD81FL","tanganyika","interval_7_17_pct",1,TRUE,"..Tanganyka","NA","5629053"
"CD81FL","kasaioriental","interval_7_17_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","3761740"
"CD81FL","lomami","interval_7_17_pct",1,TRUE,"..Lomani","NA","326399"
"CD81FL","sankuru","interval_7_17_pct",1,TRUE,"..Sankuru","NA","2836134"
"CD81FL","kasai","interval_7_17_pct",1,TRUE,"..Kasai","NA","7719654"
"CD81FL","kasaicentral","interval_7_17_pct",1,TRUE,"..Kasai-Central","NA","1471978"
"CD81FL","kinshasa","interval_18_23_pct",1,TRUE,"Kinshasa","NA","7114061"
"CD81FL","kongocentral","interval_18_23_pct",1,TRUE,"Bas-Congo","NA","6516860"
"CD81FL","kwango","interval_18_23_pct",1,TRUE,"..Kwango","NA","4164296"
"CD81FL","kwilu","interval_18_23_pct",1,TRUE,"..Kwilu","NA","6438630"
"CD81FL","maindombe","interval_18_23_pct",1,TRUE,"..Mai-Ndombe","NA","4441537"
"CD81FL","equateur","interval_18_23_pct",1,TRUE,"..Equateur (>= 2015)","NA","5126199"
"CD81FL","mongala","interval_18_23_pct",1,TRUE,"..Mongala","NA","2662750"
"CD81FL","nordubangi","interval_18_23_pct",1,TRUE,"..Nord-Ubangi","NA","3895220"
"CD81FL","sudubangi","interval_18_23_pct",1,TRUE,"..Sud-Ubangi","NA","6827813"
"CD81FL","tshuapa","interval_18_23_pct",1,TRUE,"..Tshuapa","NA","7400621"
"CD81FL","basuele","interval_18_23_pct",1,TRUE,"..Bas-Uele","NA","6093231"
"CD81FL","hautuele","interval_18_23_pct",1,TRUE,"..Haut-Uele","NA","4246867"
"CD81FL","ituri","interval_18_23_pct",1,TRUE,"..Ituri","NA","1487571"
"CD81FL","tshopo","interval_18_23_pct",1,TRUE,"..Tshopo","NA","7991654"
"CD81FL","nordkivu","interval_18_23_pct",1,TRUE,"Nord-Kivu","NA","2640827"
"CD81FL","maniema","interval_18_23_pct",1,TRUE,"Maniema","NA","3909430"
"CD81FL","sudkivu","interval_18_23_pct",1,TRUE,"Sud-Kivu","NA","267768"
"CD81FL","hautkatanga","interval_18_23_pct",1,TRUE,"..Haut-Katanga","NA","4253767"
"CD81FL","hautlomami","interval_18_23_pct",1,TRUE,"..Haut-Lomani","NA","5645822"
"CD81FL","lualaba","interval_18_23_pct",1,TRUE,"..Lualaba","NA","7939168"
"CD81FL","tanganyika","interval_18_23_pct",1,TRUE,"..Tanganyka","NA","5629055"
"CD81FL","kasaioriental","interval_18_23_pct",1,TRUE,"..Kasai-Oriental (>= 2015)","NA","3761742"
"CD81FL","lomami","interval_18_23_pct",1,TRUE,"..Lomani","NA","326400"
"CD81FL","sankuru","interval_18_23_pct",1,TRUE,"..Sankuru","NA","2836136"
"CD81FL","kasai","interval_18_23_pct",1,TRUE,"..Kasai","NA","7719674"
"CD81FL","kasaicentral","interval_18_23_pct",1,TRUE,"..Kasai-Central","NA","1471979"
"CI62FL","abidjan","dtp3_pct",1,TRUE,"Abidjan","NA","2406956"
"CI62FL","central","dtp3_pct",1,TRUE,"Centre","NA","5564358"
"CI62FL","eastcentral","dtp3_pct",1,TRUE,"Centre-Est","NA","5387286"
"CI62FL","northcentral","dtp3_pct",1,TRUE,"Vallée du Bandama","NA","3342730"
"CI62FL","westcentral","dtp3_pct",1,TRUE,"Centre-Ouest","NA","6324205"
"CI62FL","north","dtp3_pct",1,TRUE,"Savanes","NA","4429524"
"CI62FL","northeast","dtp3_pct",1,TRUE,"Zanzan","NA","2406962"
"CI62FL","northwest","dtp3_pct",1,TRUE,"Nord-Ouest","NA","7344106"
"CI62FL","west","dtp3_pct",1,TRUE,"Montagnes","NA","591976"
"CI62FL","south","dtp3_pct",1,TRUE,"Sud sans Abidjan","NA","7348672"
"CI62FL","southwest","dtp3_pct",1,TRUE,"Bas Sassandra","NA","1091371"
"CI62FL","abidjan","measles_pct",1,TRUE,"Abidjan","NA","2406957"
"CI62FL","central","measles_pct",1,TRUE,"Centre","NA","5564359"
