"baseline","survey","country","survey_year","variable","records","missing_before","missing_after","resolved_records"
"eligible_MAP","SL7AFL","SLE","2019","short_birth_interval_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","improved_water_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","improved_sanitation_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","electricity_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","log_hiv_incidence",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","log_gdp_pc",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","log_health_expenditure_pc",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","political_stability",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","hib3_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","pcv3_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","rotavirus_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","any_vaccine",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","any_required",57080,0,0,0
"eligible_MAP","ST51FL","STP","2008","male_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","multiple_birth_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","mean_birth_order",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","mean_maternal_age_birth",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","mean_maternal_education_years",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","mean_wealth_quintile",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","urban_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","dtp3_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","measles_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","facility_delivery_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","exclusive_breastfeeding_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","short_birth_interval_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","improved_water_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","improved_sanitation_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","electricity_pct",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","log_hiv_incidence",10839,10839,10839,0
"eligible_MAP","ST51FL","STP","2008","log_gdp_pc",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","log_health_expenditure_pc",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","political_stability",10839,0,0,0
"eligible_MAP","ST51FL","STP","2008","hib3_pct",10839,10839,0,10839
"eligible_MAP","ST51FL","STP","2008","pcv3_pct",10839,10839,0,10839
"eligible_MAP","ST51FL","STP","2008","rotavirus_pct",10839,10839,0,10839
"eligible_MAP","ST51FL","STP","2008","any_vaccine",10839,10839,0,10839
"eligible_MAP","ST51FL","STP","2008","any_required",10839,10839,10839,0
"previous_primary","SZ51FL","SWZ","2006","male_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","multiple_birth_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","mean_birth_order",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","mean_maternal_age_birth",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","mean_maternal_education_years",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","mean_wealth_quintile",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","urban_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","dtp3_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","measles_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","facility_delivery_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","exclusive_breastfeeding_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","short_birth_interval_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","improved_water_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","improved_sanitation_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","electricity_pct",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","log_hiv_incidence",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","log_gdp_pc",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","log_health_expenditure_pc",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","political_stability",10725,0,0,0
"previous_primary","SZ51FL","SWZ","2006","hib3_pct",10725,10725,0,10725
"previous_primary","SZ51FL","SWZ","2006","pcv3_pct",10725,10725,0,10725
"previous_primary","SZ51FL","SWZ","2006","rotavirus_pct",10725,10725,0,10725
"previous_primary","SZ51FL","SWZ","2006","any_vaccine",10725,10725,0,10725
"previous_primary","SZ51FL","SWZ","2006","any_required",10725,10725,0,10725
"eligible_MAP","SZ51FL","SWZ","2006","male_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","multiple_birth_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","mean_birth_order",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","mean_maternal_age_birth",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","mean_maternal_education_years",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","mean_wealth_quintile",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","urban_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","dtp3_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","measles_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","facility_delivery_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","exclusive_breastfeeding_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","short_birth_interval_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","improved_water_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","improved_sanitation_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","electricity_pct",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","log_hiv_incidence",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","log_gdp_pc",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","log_health_expenditure_pc",11268,0,0,0
"eligible_MAP","SZ51FL","SWZ","2006","political_stability",11268,529,529,0
"eligible_MAP","SZ51FL","SWZ","2006","hib3_pct",11268,11268,0,11268
"eligible_MAP","SZ51FL","SWZ","2006","pcv3_pct",11268,11268,0,11268
"eligible_MAP","SZ51FL","SWZ","2006","rotavirus_pct",11268,11268,0,11268
"eligible_MAP","SZ51FL","SWZ","2006","any_vaccine",11268,11268,0,11268
"eligible_MAP","SZ51FL","SWZ","2006","any_required",11268,11268,529,10739
"previous_primary","TD41FL","TCD","2004","male_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","multiple_birth_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","mean_birth_order",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","mean_maternal_age_birth",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","mean_maternal_education_years",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","mean_wealth_quintile",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","urban_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","dtp3_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","measles_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","facility_delivery_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","exclusive_breastfeeding_pct",22684,22684,22684,0
"previous_primary","TD41FL","TCD","2004","short_birth_interval_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","improved_water_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","improved_sanitation_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","electricity_pct",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","log_hiv_incidence",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","log_gdp_pc",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","log_health_expenditure_pc",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","political_stability",22684,0,0,0
"previous_primary","TD41FL","TCD","2004","hib3_pct",22684,22684,0,22684
"previous_primary","TD41FL","TCD","2004","pcv3_pct",22684,22684,0,22684
"previous_primary","TD41FL","TCD","2004","rotavirus_pct",22684,22684,0,22684
"previous_primary","TD41FL","TCD","2004","any_vaccine",22684,22684,0,22684
"previous_primary","TD41FL","TCD","2004","any_required",22684,22684,22684,0
"eligible_MAP","TD41FL","TCD","2004","male_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","multiple_birth_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","mean_birth_order",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","mean_maternal_age_birth",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","mean_maternal_education_years",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","mean_wealth_quintile",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","urban_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","dtp3_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","measles_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","facility_delivery_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","exclusive_breastfeeding_pct",29949,29949,29949,0
"eligible_MAP","TD41FL","TCD","2004","short_birth_interval_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","improved_water_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","improved_sanitation_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","electricity_pct",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","log_hiv_incidence",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","log_gdp_pc",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","log_health_expenditure_pc",29949,0,0,0
"eligible_MAP","TD41FL","TCD","2004","political_stability",29949,7251,7251,0
"eligible_MAP","TD41FL","TCD","2004","hib3_pct",29949,29949,0,29949
"eligible_MAP","TD41FL","TCD","2004","pcv3_pct",29949,29949,0,29949
"eligible_MAP","TD41FL","TCD","2004","rotavirus_pct",29949,29949,0,29949
"eligible_MAP","TD41FL","TCD","2004","any_vaccine",29949,29949,0,29949
"eligible_MAP","TD41FL","TCD","2004","any_required",29949,29949,29949,0
"previous_primary","TD71FL","TCD","2014","male_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","multiple_birth_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","mean_birth_order",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","mean_maternal_age_birth",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","mean_maternal_education_years",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","mean_wealth_quintile",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","urban_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","dtp3_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","measles_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","facility_delivery_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","exclusive_breastfeeding_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","short_birth_interval_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","improved_water_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","improved_sanitation_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","electricity_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","log_hiv_incidence",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","log_gdp_pc",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","log_health_expenditure_pc",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","political_stability",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","hib3_pct",106015,0,0,0
"previous_primary","TD71FL","TCD","2014","pcv3_pct",106015,106015,0,106015
"previous_primary","TD71FL","TCD","2014","rotavirus_pct",106015,106015,0,106015
"previous_primary","TD71FL","TCD","2014","any_vaccine",106015,106015,0,106015
"previous_primary","TD71FL","TCD","2014","any_required",106015,106015,0,106015
"eligible_MAP","TD71FL","TCD","2014","male_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","multiple_birth_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","mean_birth_order",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","mean_maternal_age_birth",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","mean_maternal_education_years",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","mean_wealth_quintile",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","urban_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","dtp3_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","measles_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","facility_delivery_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","exclusive_breastfeeding_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","short_birth_interval_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","improved_water_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","improved_sanitation_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","electricity_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","log_hiv_incidence",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","log_gdp_pc",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","log_health_expenditure_pc",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","political_stability",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","hib3_pct",106120,0,0,0
"eligible_MAP","TD71FL","TCD","2014","pcv3_pct",106120,106120,0,106120
"eligible_MAP","TD71FL","TCD","2014","rotavirus_pct",106120,106120,0,106120
"eligible_MAP","TD71FL","TCD","2014","any_vaccine",106120,106120,0,106120
"eligible_MAP","TD71FL","TCD","2014","any_required",106120,106120,0,106120
"previous_primary","TG61FL","TGO","2013","male_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","multiple_birth_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","mean_birth_order",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","mean_maternal_age_birth",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","mean_maternal_education_years",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","mean_wealth_quintile",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","urban_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","dtp3_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","measles_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","facility_delivery_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","exclusive_breastfeeding_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","short_birth_interval_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","improved_water_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","improved_sanitation_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","electricity_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","log_hiv_incidence",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","log_gdp_pc",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","log_health_expenditure_pc",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","political_stability",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","hib3_pct",35836,0,0,0
"previous_primary","TG61FL","TGO","2013","pcv3_pct",35836,35772,0,35772
"previous_primary","TG61FL","TGO","2013","rotavirus_pct",35836,35772,0,35772
"previous_primary","TG61FL","TGO","2013","any_vaccine",35836,35772,0,35772
"previous_primary","TG61FL","TGO","2013","any_required",35836,35772,0,35772
"eligible_MAP","TG61FL","TGO","2013","male_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","multiple_birth_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","mean_birth_order",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","mean_maternal_age_birth",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","mean_maternal_education_years",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","mean_wealth_quintile",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","urban_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","dtp3_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","measles_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","facility_delivery_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","exclusive_breastfeeding_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","short_birth_interval_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","improved_water_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","improved_sanitation_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","electricity_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","log_hiv_incidence",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","log_gdp_pc",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","log_health_expenditure_pc",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","political_stability",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","hib3_pct",35856,0,0,0
"eligible_MAP","TG61FL","TGO","2013","pcv3_pct",35856,35792,0,35792
"eligible_MAP","TG61FL","TGO","2013","rotavirus_pct",35856,35792,0,35792
"eligible_MAP","TG61FL","TGO","2013","any_vaccine",35856,35792,0,35792
"eligible_MAP","TG61FL","TGO","2013","any_required",35856,35792,0,35792
"previous_primary","TZ4IFL","TZA","2004","male_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","multiple_birth_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","mean_birth_order",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","mean_maternal_age_birth",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","mean_maternal_education_years",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","mean_wealth_quintile",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","urban_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","dtp3_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","measles_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","facility_delivery_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","exclusive_breastfeeding_pct",35214,35214,35214,0
"previous_primary","TZ4IFL","TZA","2004","short_birth_interval_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","improved_water_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","improved_sanitation_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","electricity_pct",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","log_hiv_incidence",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","log_gdp_pc",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","log_health_expenditure_pc",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","political_stability",35214,0,0,0
"previous_primary","TZ4IFL","TZA","2004","hib3_pct",35214,35214,0,35214
"previous_primary","TZ4IFL","TZA","2004","pcv3_pct",35214,35214,0,35214
"previous_primary","TZ4IFL","TZA","2004","rotavirus_pct",35214,35214,0,35214
"previous_primary","TZ4IFL","TZA","2004","any_vaccine",35214,35214,0,35214
"previous_primary","TZ4IFL","TZA","2004","any_required",35214,35214,35214,0
"eligible_MAP","TZ4IFL","TZA","2004","male_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","multiple_birth_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","mean_birth_order",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","mean_maternal_age_birth",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","mean_maternal_education_years",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","mean_wealth_quintile",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","urban_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","dtp3_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","measles_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","facility_delivery_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","exclusive_breastfeeding_pct",45594,45594,45594,0
"eligible_MAP","TZ4IFL","TZA","2004","short_birth_interval_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","improved_water_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","improved_sanitation_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","electricity_pct",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","log_hiv_incidence",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","log_gdp_pc",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","log_health_expenditure_pc",45594,0,0,0
"eligible_MAP","TZ4IFL","TZA","2004","political_stability",45594,10380,10380,0
"eligible_MAP","TZ4IFL","TZA","2004","hib3_pct",45594,45594,0,45594
"eligible_MAP","TZ4IFL","TZA","2004","pcv3_pct",45594,45594,0,45594
"eligible_MAP","TZ4IFL","TZA","2004","rotavirus_pct",45594,45594,0,45594
"eligible_MAP","TZ4IFL","TZA","2004","any_vaccine",45594,45594,0,45594
"eligible_MAP","TZ4IFL","TZA","2004","any_required",45594,45594,45594,0
